"연번","도로명주소","지번주소","x 좌표","y 좌표","건물명","구 명칭","전화번호","유형","개방시간","소재지 용도","화장실 현황","장애인화장실 현황","편의시설 (기타설비)","안내표지","소재지","비고"
"216244","서울특별시 강동구 동남로 990","서울특별시 강동구 고덕동 287","127.15759359","37.56220607","샘터배드민턴 화장실","강동구","02-2045-7875","공공개방|","기타|평일06:00~21:50|","월요일|","남자|여자|"," "," ","비상벨(여)|","공공시설|","강동구도시관리공단"
"216245","서울특별시 강동구 성내로 39","서울특별시 강동구 성내동 541","127.12537205","37.52945786","강동소방서","강동구","02-473-1233","공공개방|","정시(09:00~18:00)|"," ","남자|여자|"," "," ","비상벨(여)|","공공시설|","강동소방서"
"216246","서울특별시 강동구 천중로 67","서울특별시 강동구 천호동 308-11","127.12949660","37.54517789","천호 현대주유소","강동구","02-484-9323","민간개방|","기타|06:00~24:00|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","건물 관리자"
"216247","서울특별시 강동구 올림픽로 787","서울특별시 강동구 암사동 503-23","127.12772332","37.55154543","태성프라자","강동구","02-3425-5864","민간개방|","정시(07:00~24:00)|"," ","남자|여자|"," "," ","비상벨(여)|","업무시설|","강동구 청소행정과"
"216248","서울특별시 강동구 아리수로78길 23","서울특별시 강동구 고덕동 229","127.16445885","37.56113495","동명근린공원 축구장","강동구","02-3425-5864","공공개방|","상시(24시간)|"," ","남자|여자|"," ","기저귀교환대(남)|기저귀교환대(여)|"," 비상벨(남)|비상벨(여)|","공원 및 하천변|","강동구 청소행정과"
"216249","서울특별시 강동구 아리수로93길 9-14","서울특별시 강동구 강일동 678","127.17410417","37.56502221","강일도서관","강동구","02-440-0585","공공개방|","기타|평일09:00~22:00 주말 09:00~18:00|"," ","남자|여자|"," "," ","비상벨(여)|","공공시설|","강동문화재단"
"216250","서울특별시 강동구 성내로 57","서울특별시 강동구 성내동 541-1","127.12695733","37.52867752","강동경찰서 화장실","강동구","02-3449-7331","공공개방|","정시(09:00~18:00)|"," ","남자|여자|"," "," ","비상벨(여)|","공공시설|","강동경찰서"
"216251","서울특별시 강동구 한강남자전거길 3581","서울특별시 강동구 천호동 481-6","127.11616600","37.54223818","한강공원화장실광나루10","강동구","02-3780-0780","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," 비상벨(남)|비상벨(여)|","공원 및 하천변|","한강사업본부 환경수질과"
"216252","서울특별시 강동구 올림픽로 815","서울특별시 강동구 암사동 505-9","127.12863756","37.55398340","암사 119안전센터","강동구","02-3426-2119","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","공공시설|","강동소방서 암사119안전센터"
"216253","서울특별시 강동구 천호대로 1073","서울특별시 강동구 천호동 449-49","127.13136722","37.53658744","힐탑오피스텔","강동구","02-3425-5864","민간개방|","정시(07:00~23:00)|"," ","남자|여자|"," "," ","비상벨(여)|","업무시설|","강동구 청소행정과"
"216254","서울특별시 강동구 구천면로 188","서울특별시 강동구 천호동 425-6","127.12547011","37.54072762","천호우체국","강동구","02-472-3301","공공개방|","정시(09:00~18:00)|"," ","남자|여자|"," "," "," ","공공시설|","천호우체국"
"216255","서울특별시 강동구 고덕로 359","서울특별시 강동구 상일동 148","127.16582920","37.55666435","상일동역","강동구","02-6311-5531","공공개방|","정시(영업시작~종료)|"," ","남자|여자|"," ","기저귀교환대(장애인_공용)|","비상벨(여)|","지하철|","서울교통공사"
"217358","서울특별시 종로구 율곡로10길 85-7","서울특별시 종로구 권농동 187-25","126.99209673","37.57386428","색동박물관 개방화장실","종로구","02-765-9286","민간개방|","기타|정시 |10:00~18:00|"," ","남자|여자|"," "," "," ","교육시설|","색동박물관"
"216256","서울특별시 강동구 고덕로 456","서울특별시 강동구 상일동 산 73","127.17593796","37.55752661","강일역","강동구","02-6311-5611","공공개방|","정시(영업시작~종료)|"," ","남자|여자|"," ","기저귀교환대(장애인_공용)|","비상벨(여)|","지하철|","서울교통공사"
"216257"," ","서울특별시 강동구 암사동  613-11","127.12337956","37.55491633","한강공원화장실광나루4","강동구","02-3780-0780","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," 비상벨(남)|비상벨(여)|","공원 및 하천변|","한강사업본부 환경수질과"
"216224","서울특별시 도봉구 노해로67길 14","서울특별시 도봉구 창동 8","127.04938000","37.65229133","대한반호프빌딩","도봉구","02-6006-5966","민간개방|","정시(09:00~18:00)|"," ","남자|여자|"," "," "," ","업무시설|","대한반호프빌딩"
"216258","서울특별시 강동구 성내로 25","서울특별시 강동구 성내동  540","127.12380400","37.53032700","강동구청(서관)","강동구","02-3425-5090","공공개방|","정시(09:00~18:00)|"," ","남자|여자|"," "," "," 비상벨(남)|비상벨(여)|","공공시설|","강동구 행정지원과"
"216259","서울특별시 강동구 동남로 895","서울특별시 강동구 명일동 47-30","127.15608819","37.55364418","명일파출소","강동구","02-3425-5864","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," 비상벨(남)|비상벨(여)|","공공시설|","강동구 청소행정과"
"216777","서울특별시 동대문구 천호대로 233","서울특별시 동대문구 답십리동 465-6","127.04875272","37.57037963","기업은행","동대문구","02-2212-9717","민간개방|","정시(09:00~17:00)|"," ","남자|여자|"," "," "," ","업무시설|","기업은행 - 02-2212-9717"
"216778","서울특별시 동대문구 망우로 82, 영안실동 (휘경동, 삼육서울병원, 삼육보건대학교)","서울특별시 동대문구 휘경동 20-1","127.06405113","37.58811953","서울치과병원","동대문구","02-3407-2875","민간개방|","정시(09:00~18:00)|"," ","남자|여자|"," "," "," ","업무시설|","김문현 - 02-3407-2875"
"216779","서울특별시 동대문구 왕산로 109","서울특별시 동대문구 제기동  892-71","127.03593707","37.57865196","한솔동의보감 타워","동대문구","02-6370-0000","민간개방|","기타|정시10:00~17:00|"," ","남자|여자|","남자|여자|"," "," ","업무시설|","김재근 - 02-6370-0000"
"216780","서울특별시 동대문구 고미술로 99","서울특별시 동대문구 답십리동 961-9","127.05798582","37.56411591","답십리우성 고미술상가","동대문구","02-2246-3222","민간개방|","정시(06:00~22:00)|"," ","남자|여자|"," "," "," ","업무시설|","답십리우성 고미술상가 - 02-2246-3222"
"216781","서울특별시 동대문구 전농로4길 7","서울특별시 동대문구 답십리동 21-17","127.05761310","37.56785732","답십리침례교회","동대문구","02-2244-0071","민간개방|","정시(06:00~18:00)|"," ","남자|여자|"," "," "," ","종교시설|","답십리침례교회 - 02-2244-0071"
"216782","서울특별시 동대문구 장한로 160","서울특별시 동대문구 장안동 310-3","127.07226755","37.57466337","대진빌딩","동대문구","02-2214-4321","민간개방|","상시(24시간)|"," ","남자|여자|공용|"," "," "," ","업무시설|","대진빌딩 - 02-2214-4321"
"216783","서울특별시 동대문구 장한로 158","서울특별시 동대문구 장안동 310-4","127.07219278","37.57438942","대흥빌딩","동대문구","02-2213-7344","민간개방|","정시(07:00~23:00)|"," ","남자|여자|"," "," ","출입구CCTV|","업무시설|","대흥빌딩 - 02-2213-7344"
"216784","서울특별시 동대문구 한천로 193","서울특별시 동대문구 장안동 111-1","127.06788388","37.57816380","동서울농협장안동지점","동대문구","02-2245-8215","민간개방|","정시(09:00~21:00)|"," ","남자|여자|"," "," "," ","업무시설|","동서울농협장안동지점 - 02-2245-8215"
"216785","서울특별시 동대문구 장한로 119","서울특별시 동대문구 장안동 371-5","127.07021296","37.57144970","잠안삼성쉐르빌 상가","동대문구","02-2241-7886","민간개방|","정시(07:00~21:00)|"," ","남자|여자|","남자|여자|"," "," ","근생시설|","박훈 - 02-2241-7886"
"216786","서울특별시 동대문구 천호대로83길 44","서울특별시 동대문구 장안동 431-9","127.06554651","37.56388394","맑은 수 병원","동대문구","02-2681-0119","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","업무시설|","백한욱 - 02-2681-0119"
"216787","서울특별시 동대문구 천호대로 263","서울특별시 동대문구 답십리동 497-67","127.05112049","37.56850457","부룡빌딩","동대문구","02-2242-1561","민간개방|","기타|06:00~22:30|"," ","남자|여자|"," "," "," ","업무시설|","부룡빌딩 - 02-2242-1561"
"216788","서울특별시 동대문구 천호대로 401","서울특별시 동대문구 장안동 416-8","127.06375482","37.56197177","삼성생명 장안동빌딩","동대문구","02-2217-2568","민간개방|","정시(07:00~21:00)|"," ","남자|여자|"," "," "," ","업무시설|","삼성생명 장안동빌딩 - 02-2217-2568"
"216789","서울특별시 동대문구 천호대로 389","서울특별시 동대문구 장안동 415-9","127.06237315","37.56226659"," 새마을회관","동대문구","02-2216-1881","민간개방|","정시(07:00~22:00)|"," ","남자|여자|"," "," "," ","업무시설|"," 새마을회관 - 02-2216-1881"
"216790","서울특별시 동대문구 장한로 40","서울특별시 동대문구 장안동 435-5","127.06700831","37.56469528","서흥빌딩","동대문구","02-2245-8084","민간개방|","정시(07:00~23:00)|"," ","남자|여자|"," "," "," ","업무시설|","서흥빌딩 - 02-2245-8084"
"216791","서울특별시 동대문구 천호대로 393","서울특별시 동대문구 장안동 415-7","127.06274367","37.56223130","용헌빌딩(개방취소)","동대문구","02-2216-3668","민간개방|","정시(06:00~23:00)|"," ","남자|여자|"," "," "," ","업무시설|","용헌빌딩 - 02-2216-3668"
"216792","서울특별시 동대문구 이문로 79","서울특별시 동대문구 이문동 324-34","127.05855553","37.59427583","이문점 현대자동차","동대문구","02-966-4851","민간개방|","기타|정시08:30~18:30|"," ","남자|여자|"," "," "," ","업무시설|","이문점 현대자동차 - 02-966-4851"
"216793","서울특별시 동대문구 사가정로 90","서울특별시 동대문구 전농동 295-12","127.05563156","37.57590827","재정제2주유소 공중화장실","동대문구","02-2249-6682","민간개방|","기타|정시05:00~23:00|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","재정제2주유소 - 02-2249-6682"
"216794","서울특별시 동대문구 전농로 121","서울특별시 동대문구 전농동 26-5","127.05749251","37.57577536","재정주유소 공중화장실","동대문구","070-8256-4617","민간개방|","기타|정시05:00~23:00|"," ","남자|여자|공용|"," "," "," ","주유소 및 충전소|","재정주유소 - 070-8256-4617"
"215704","서울특별시 구로구 고척로 199","서울특별시 구로구 고척동 167-32","126.85548300","37.50510400","㈜자연에너지 고척주유소","구로구","0507-1357-5755","민간개방|","정시(06:00~23:00)|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","구로구청 청소행정과 02-860-2892"
"216795","서울특별시 동대문구 망우로 90","서울특별시 동대문구 휘경동 275-6","127.06323537","37.59018318","㈜안국에너지 삼원주유소 공중화장실","동대문구","02-2244-1972","민간개방|","기타|정시05:00~23:00|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","㈜안국에너지 삼원주유소 - 02-2244-1972"
"216796","서울특별시 동대문구 답십리로 223","서울특별시 동대문구 답십리동 3-39","127.06498257","37.57302577","㈜자연에너지 국민주유소 공중화장실","동대문구","02-2211-7155","민간개방|","기타|정시05:00~23:00|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","㈜자연에너지 국민주유소 - 02-2211-7155"
"216797","서울특별시 동대문구 홍릉로 87","서울특별시 동대문구 청량리동 205-86","127.04255305","37.58800924","㈜홍릉주유소 공중화장실","동대문구","02-966-9190","민간개방|","기타|정시05:40~22:00|"," ","남자|여자|공용|"," "," "," ","주유소 및 충전소|","㈜홍릉주유소 - 02-966-9190"
"216798","서울특별시 동대문구 안암로 168","서울특별시 동대문구 제기동 136-237","127.03599277","37.58921071","풍한주유소 공중화장실","동대문구","02-924-5189","민간개방|","상시(24시간)|"," ","남자|여자|공용|"," "," "," ","주유소 및 충전소|","풍한주유소 - 02-924-5189"
"216799","서울특별시 동대문구 망우로 38","서울특별시 동대문구 휘경동 317-55","127.05739549","37.58842534","한영주유소 공중화장실","동대문구","02-2214-9890","민간개방|","기타|정시05:00~23:00|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","한영주유소 - 02-2214-9890"
"216800","서울특별시 동대문구 회기로 44","서울특별시 동대문구 청량리동 205-776","127.04148069","37.59113395","홍릉가스충전소 SK","동대문구","02-962-9100","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","홍릉가스충전소 - 02-962-9100"
"216801","서울특별시 동대문구 천호대로 353","서울특별시 동대문구 장안동 413-6","127.05876852","37.56296966","장안동가스충전소","동대문구","02-2214-5151","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","장안동가스충전소 - 02-2214-5151"
"216802","서울특별시 동대문구 망우로 57","서울특별시 동대문구 휘경동 267-10","127.05946478","37.58963526","수도에너지㈜ 동서울충전소","동대문구","02-2244-6666","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","수도에너지㈜ 동서울충전소 - 02-2244-6666"
"216803","서울특별시 동대문구 한천로 169","서울특별시 동대문구 답십리동 1-336","127.06716981","37.57614549","복지장안충전소","동대문구","02-2213-5711","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","복지장안충전소 - 02-2213-5711"
"216804","서울특별시 동대문구 왕산로 123-1","서울특별시 동대문구 제기동 65","127.03707273","37.57828736","제기동역(1)","동대문구","02-6110-1251","공공개방|","정시(영업시작~종료)|"," ","남자|여자|"," "," ","출입구CCTV|","지하철|","서울교통공사 - 02-6110-1251"
"216805","서울특별시 동대문구 왕산로 200","서울특별시 동대문구 전농동 620-69","127.04615851","37.57988573","청량리역(1)","동대문구","02-6110-1241","공공개방|","정시(영업시작~종료)|"," ","남자|여자|"," "," ","출입구CCTV|","지하철|","서울교통공사 - 02-6110-1241"
"216806","서울특별시 동대문구 천호대로 381-1","서울특별시 동대문구 장안동 472-3","127.06132088","37.56215379","장한평역(5)","동대문구","02-6311-5431","공공개방|","정시(영업시작~종료)|"," ","남자|여자|"," "," ","출입구CCTV|","지하철|","서울교통공사 - 02-6311-5431"
"216807","서울특별시 동대문구 천호대로 7-6","서울특별시 동대문구 신설동 102-30","127.02470191","37.57531951","우이신설도시철도 신설동역 여객화장실","동대문구","02-3499-5575","공공개방|","정시(영업시작~종료)|"," ","남자|여자|"," ","기저귀교환대(남)|기저귀교환대(여)|"," ","지하철|","우이신설경전철운영㈜ - 02-3499-5575"
"216808","서울특별시 동대문구 홍릉로1길 17","서울특별시 동대문구 청량리동 773","127.04386877","37.58072829","청량리동 공영주차장","동대문구","02-6929-0876","공공개방|","정시(09:00~18:00)|"," ","남자|여자|"," "," "," ","교통시설|","동대문구 시설관리공단 - 02-6929-0876"
"216809","서울특별시 동대문구 한천로58길 81-49","서울특별시 동대문구 이문동 189","127.06870222","37.60224437","이문체육센터","동대문구","02-6929-0689","공공개방|","정시(09:00~18:00)|"," ","남자|여자|"," "," "," ","공공시설|","동대문구 시설관리공단 - 02-6929-0689"
"216810","서울특별시 동대문구 천호대로 4","서울특별시 동대문구 신설동 117-23","127.02353212","37.57477538","동대문우체국","동대문구","02-2210-3703","공공개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|"," "," ","공공시설|","동대문우체국 - 02-2210-3703"
"216811","서울특별시 노원구 노원로16길 21","서울특별시 노원구 하계동 256","127.07368835","37.64212853","뻐꾸기어린이공원","노원구","02-2116-3968","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|"," ","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","노원구 정원도시과 02-2116-3968"
"216812","서울특별시 노원구 동일로180길 61-1","서울특별시 노원구 공릉동 561-21","127.07763482","37.62296811","경춘선숲길(도깨비시장 앞)","노원구","02-2116-3965","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|"," ","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","노원구 정원도시과 02-2116-3965"
"217332","서울특별시 은평구 증산서길 82","서울특별시 은평구 증산동 186-11","126.90683004","37.58358749","증산센터(삭제)","은평구","02-373-5200","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|"," "," "," ","공공시설|","증산센터"
"217333","서울특별시 은평구 은평로 28","서울특별시 은평구 신사동 29-10","126.91097779","37.59788803","신사1센터","은평구","02-302-9904","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|"," "," "," ","공공시설|","신사1센터"
"217334","서울특별시 은평구 은평로 28","서울특별시 은평구 신사동 29-10","126.91097779","37.59788803","신사지구대","은평구","02-302-9904","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|"," "," ","비상벨(남)|비상벨(여)|출입구CCTV|","공공시설|","신사지구대"
"217335","서울특별시 종로구 지봉로12가길 21-11","서울특별시 종로구 숭인동 58-364","127.01728843","37.57610478","숭인공원(1층)","종로구","02-2148-2835","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|"," ","비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|출입구CCTV|","공원 및 하천변|","종로구청 도시녹지과"
"217336","서울특별시 종로구 새문안로 45","서울특별시 종로구 신문로2가 1-126","126.96798488","37.57176909","경희궁공원(1층)","종로구","02-2148-2835","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|"," ","비상벨(여)|출입구CCTV|","공원 및 하천변|","종로구청 도시녹지과"
"217337","서울특별시 종로구 와룡공원길 192","서울특별시 종로구 명륜3가 53-52","126.99012445","37.59115150","와룡공원 입구(1층)","종로구","02-2148-2835","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|"," ","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|출입구CCTV|","공원 및 하천변|","종로구청 도시녹지과"
"217338","서울특별시 종로구 북촌로 134-3","서울특별시 종로구 삼청동  산 2-1","126.98179412","37.59266925","삼청공원 약수터(1층)","종로구","02-2148-2835","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|"," ","비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|출입구CCTV|","공원 및 하천변|","종로구청 도시녹지과"
"217339","서울특별시 종로구 북악산로 267","서울특별시 종로구 평창동 산 6-17","126.98055124","37.60197544","북한산도시자연공원 북악팔각정(1층)","종로구","02-2148-2835","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|"," ","비상벨(남)|비상벨(여)|","공원 및 하천변|","종로구시설관리공단 시설관리부 - 02-3676-0585"
"217340"," ","서울특별시 종로구 누상동  산 1-38","126.96244372","37.58024744","인왕산도시자연공원 인왕배드민턴장(1층)","종로구","02-2148-2835","공공개방|","상시(24시간)|"," ","남자|여자|"," "," ","비상벨(여)|출입구CCTV|","공원 및 하천변|","종로구청 도시녹지과"
"217341","서울특별시 종로구 통일로18가길 8","서울특별시 종로구 무악동 산 2-39","126.96048033","37.57810724","인왕산도시자연공원 인왕사(1층)","종로구","02-2148-2835","공공개방|","상시(24시간)|"," ","남자|여자|"," "," ","비상벨(여)|출입구CCTV|","공원 및 하천변|","종로구청 도시녹지과"
"217342","서울특별시 종로구 동호로 401","서울특별시 종로구 종로5가 398-2","127.00166621","37.57019662","종로5가 공중화장실","종로구","02-2148-2383","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","공중화장실|","종로구청 청소행정과"
"217343","서울특별시 종로구 명륜10길 10-3","서울특별시 종로구 명륜3가 1-1099","126.99230455","37.59094563","와룡공원주변 공중화장실(주차장)","종로구","02-2148-2383","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," 비상벨(남)|비상벨(여)|","공원 및 하천변|","종로구청 청소행정과"
"217344","서울특별시 종로구 동망산1길 18-9","서울특별시 종로구 숭인동 56-155","127.01737830","37.57865292","숭인2지역 공중화장실","종로구","02-2148-2383","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," 비상벨(남)|비상벨(여)|","공중화장실|","종로구청 청소행정과"
"217345","서울특별시 종로구 동망산1길 22-12","서울특별시 종로구 숭인동 56-144","127.01757831","37.57863710","숭인1지역 공중화장실","종로구","02-2148-2383","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," 비상벨(남)|비상벨(여)|","공중화장실|","종로구청 청소행정과"
"217346","서울특별시 종로구 창신6가길 39","서울특별시 종로구 창신동 23-350","127.01234672","37.57569327","산마루놀이터 공중화장실","종로구","02-2148-2383","공공개방|","상시(24시간)|"," ","남자|여자|","공용|"," ","비상벨(남)|비상벨(여)|비상벨(장애인_공용)|출입구CCTV|","공원 및 하천변|","종로구청 청소행정과"
"217347"," ","서울특별시 종로구 창신동  640-317","127.00980379","37.57501801","창2(창신1지역) 공중화장실","종로구","02-2148-2383","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," 비상벨(남)|비상벨(여)|","공중화장실|","종로구청 청소행정과"
"217348","서울특별시 종로구 평창7길 9","서울특별시 종로구 평창동 471-10","126.97434875","37.61538862","참샘골공원 공중화장실","종로구","02-2148-2383","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," 비상벨(남)|비상벨(여)|","공원 및 하천변|","종로구청 청소행정과"
"217349","서울특별시 종로구 통일로18가길 46","서울특별시 종로구 무악동 48","126.95839449","37.57786678","무악동배드민턴장 공중화장실","종로구","02-2148-2383","공공개방|","상시(24시간)|"," ","남자|여자|"," "," ","비상벨(여)|","공공시설|","종로구청 청소행정과"
"217350","서울특별시 종로구 옥인6길 26-19","서울특별시 종로구 누상동 산 1-3","126.96399797","37.58045880","누상동체육시설 공중화장실","종로구","02-2148-2383","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," 비상벨(남)|비상벨(여)|","공공시설|","종로구청 청소행정과"
"217351"," ","서울특별시 종로구 옥인동  179-1","126.96351985","37.58306928","인왕산수목원약수터 공중화장실","종로구","02-2148-2383","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," 비상벨(남)|비상벨(여)|","공원 및 하천변|","종로구청 청소행정과"
"217352","서울특별시 종로구 지봉로13길 48","서울특별시 종로구 창신동 23-358","127.01226922","37.57836102","창신동 공중화장실","종로구","02-2148-2383","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","공중화장실|","종로구청 청소행정과"
"217353","서울특별시 종로구 비봉길 13","서울특별시 종로구 구기동 120-16","126.95641732","37.60957164","구기동 공중화장실","종로구","02-2148-2383","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","공중화장실|","종로구청 청소행정과"
"217354","서울특별시 종로구 삼청로 117","서울특별시 종로구 삼청동 145-27","126.98163773","37.58587687","삼청동공중화장실","종로구","02-2148-2383","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|"," ","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공중화장실|","종로구청 청소행정과"
"217355","서울특별시 종로구 종로1길 36","서울특별시 종로구 수송동 146-12","126.97898824","37.57350514","종로구청(본관1층)","종로구","02-2148-1307","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","공공시설|","종로구청 행정지원과"
"217356","서울특별시 종로구 종로 115","서울특별시 종로구 종로3가 10","126.99045710","37.57060025","맥도날드(종로3가)","종로구","02-2148-2383","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","근생시설|","맥도날드(종로3가)"
"217357","서울특별시 종로구 종로 94","서울특별시 종로구 종로2가 56-23","126.98810339","37.56993969","버거킹(종로점)","종로구","02-2148-2383","민간개방|","정시(09:00~18:00)|"," ","남자|여자|"," "," "," ","근생시설|","버거킹(종로점)"
"217359","서울특별시 종로구 북촌로 134-3","서울특별시 종로구 삼청동  산 2-1","126.98420178","37.58889341","삼청공원 약수터 공중화장실","종로구","02-2148-2835","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|"," ","비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|출입구CCTV|","공중화장실|","종로구청 도시녹지과"
"217360","서울특별시 종로구 북촌로 134-1","서울특별시 종로구 삼청동 산 2-1","126.98401411","37.58777493","삼청공원 관리소 공중화장실","종로구","02-2148-2835","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|"," ","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|출입구CCTV|","공중화장실|","종로구청 도시녹지과"
"217361"," ","서울특별시 종로구 누상동  산 1-38","126.96244372","37.58024744","인왕산 누상지구 공중화장실","종로구","02-2148-2835","공공개방|","상시(24시간)|"," ","남자|여자|"," "," ","비상벨(여)|출입구CCTV|","체육시설|","종로구청 도시녹지과"
"217362","서울특별시 종로구 난계로27길 84","서울특별시 종로구 숭인동 238-1","127.01824615","37.57314467","동묘공원 공중화장실","종로구","02-2148-2835","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|"," ","비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|출입구CCTV|","공중화장실|","종로구청 도시녹지과"
"217363","서울특별시 종로구 자하문로35길 21","서울특별시 종로구 청운동 6-3","126.96605262","37.58837046","인왕산 청운지구(3)(청운공원 어린이놀이터) 공중화장실","종로구","02-2148-2835","공공개방|","기타|정시 |08:30~16:30|"," ","남자|여자|"," "," ","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","종로구청 도시녹지과"
"217364","서울특별시 은평구 가좌로7라길 1","서울특별시 은평구 응암동 696","126.91728122","37.58588828","응암4센터(삭제)","은평구","02-302-9903","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|"," "," "," ","공공시설|","응암4센터"
"217365","서울특별시 은평구 응암로 210","서울특별시 은평구 응암동 370-4","126.91760966","37.59073893","응암3파출소","은평구","02-335-9830","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|"," "," "," ","공공시설|","응암3파출소"
"217366","서울특별시 은평구 은평로10길 5-2","서울특별시 은평구 응암동 98-74","126.92340600","37.59998872","응암1센터(삭제)","은평구","02-384-0112","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|"," "," "," ","공공시설|","응암1센터"
"215690","서울특별시 구로구 경인로 398","서울특별시 구로구 고척동 69-34","126.86436542","37.49699642","실크로드","구로구","02-2066-6000","민간개방|","기타|11:00~21:00|"," ","남자|여자|"," ","기저귀교환대(여)|"," ","근생시설|","구로구청 청소행정과 02-860-2892"
"215691","서울특별시 구로구 경인로 398","서울특별시 구로구 고척동 69-34","126.86436542","37.49699642","송림가","구로구","02-2066-6000","민간개방|","기타|11:00~21:00|"," ","남자|여자|"," "," "," ","근생시설|","구로구청 청소행정과 02-860-2892"
"215692","서울특별시 구로구 가마산로 204","서울특별시 구로구 구로동 426-167","126.88381087","37.49290276","개성면옥","구로구","02-869-2760","민간개방|","정시(09:00~22:00)|"," ","남자|여자|"," "," "," ","근생시설|","구로구청 청소행정과 02-860-2892"
"215693","서울특별시 구로구 가마산로 250","서울특별시 구로구 구로동 83-4","126.88867658","37.49481405","광진빌딩","구로구","02-860-2892","민간개방|","정시(06:00~23:00)|"," ","남자|여자|"," "," "," ","업무시설|","구로구청 청소행정과 02-860-2892"
"215694","서울특별시 구로구 경인로 650","서울특별시 구로구 신도림동 361","126.88686835","37.50771279","대성산업㈜디큐브주유소","구로구","02-2633-7188","민간개방|","상시(24시간)|"," ","남자|여자|"," ","기저귀교환대(장애인_공용)|"," ","주유소 및 충전소|","구로구청 청소행정과 02-860-2892"
"215695","서울특별시 구로구 경인로8길 31","서울특별시 구로구 오류동 74-8","126.83764199","37.49279440","대성산업㈜오류충전소","구로구","02-2612-0039","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","구로구청 청소행정과 02-860-2892"
"215696","서울특별시 구로구 신정로 59","서울특별시 구로구 궁동 1-16","126.82924049","37.50706387","㈜궁동가스충전소","구로구","02-2618-5500","민간개방|","상시(24시간)|"," ","남자|여자|"," ","기저귀교환대(남)|기저귀교환대(여)|"," 비상벨(남)|비상벨(여)|","주유소 및 충전소|","구로구청 청소행정과 02-860-2892"
